ATB ID,solvent,value,reported_error,ref,datasets,formula,inchi
30215,water,-25.52,5.73,10.1021/jp806724u,"Marenich et al.,Mobley et al.",C9H22O4P2S4,"InChI=1S/C9H26O4P2S4/c1-5-10-14(16,11-6-2)18-9-19-15(17,12-7-3)13-8-4/h14-17H,5-9H2,1-4H3"
30216,water,-4.14,2.51,10.1021/ct050097l,"Mobley et al.,Dodda et al.,Boulanger et al.",C4H10S,"InChI=1S/C4H10S/c1-2-3-4-5/h5H,2-4H2,1H3"
30217,water,-18.49,2.51,10.1021/ja00802a021,"Boulanger et al.,Mobley et al.",C5H12O3,"InChI=1S/C5H12O3/c1-5(6-2,7-3)8-4/h1-4H3"
30218,water,11.34,2.51,10.1021/ct050097l,"Boulanger et al.,Dodda et al.,Mobley et al.",C7H16,"InChI=1S/C7H16/c1-4-6-7(3)5-2/h7H,4-6H2,1-3H3/t7-/m1/s1"
30219,water,-9.79,2.51,10.1021/ct050097l,"Dodda et al.,Boulanger et al.,Mobley et al.",C10H20O,"InChI=1S/C10H20O/c1-3-4-5-6-7-8-9-10(2)11/h3-9H2,1-2H3"
30220,water,-3.97,2.51,10.1021/ct050097l,"Mobley et al.,Dodda et al.,Boulanger et al.",C9H12,"InChI=1S/C9H12/c1-3-9-6-4-8(2)5-7-9/h4-7H,3H2,1-2H3"
30221,water,-13.47,2.51,10.1021/ct050097l,"Mobley et al.,Boulanger et al.,Dodda et al.",C6H15N,"InChI=1S/C6H15N/c1-5(2)7-6(3)4/h5-7H,1-4H3"
30223,water,-5.19,2.51,10.1021/ct050097l,"Dodda et al.,Boulanger et al.,Mobley et al.",C9H10,"InChI=1S/C9H10/c1-8(2)9-6-4-3-5-7-9/h3-7H,1H2,2H3"
30224,water,-20.38,2.51,10.1139/v98-084,"Mobley et al.",C2H6O3S,"InChI=1S/C2H8O3S/c1-5-6(2,3)4/h3-4H,1-2H3"
30225,water,-29.71,2.51,10.1021/ct050097l,"Mobley et al.,Dodda et al.",C6H5NO,"InChI=1S/C6H6NO/c8-5-6-2-1-3-7-4-6/h1-6H"
30226,water,-18.37,2.51,10.1021/ct050097l,"Boulanger et al.,Mobley et al.,Dodda et al.",C5H4ClN,"InChI=1S/C5H5ClN/c6-5-3-1-2-4-7-5/h1-2,4H,3H2"
30227,water,-24.35,2.51,10.1021/ct050097l,"Mobley et al.,Boulanger et al.,Dodda et al.",C6H6ClN,"InChI=1S/C6H6ClN/c7-5-2-1-3-6(8)4-5/h1-4H,8H2"
30228,water,-21.8,2.51,10.1021/ct050097l,"Dodda et al.,Mobley et al.,Boulanger et al.",C8H11N,"InChI=1S/C8H11N/c1-6-4-3-5-7(2)8(6)9/h3-5H,9H2,1-2H3"
30230,water,-28.12,2.51,10.1139/v80-201,"Boulanger et al.,Mobley et al.",C4H5NO2,"InChI=1S/C4H5NO2/c1-7-4(6)2-3-5/h2H2,1H3"
30231,water,-27.7,2.51,10.1021/ct050097l,"Mobley et al.,Boulanger et al.,Dodda et al.",C6H5ClO,"InChI=1S/C6H5ClO/c7-5-2-1-3-6(8)4-5/h1-4,8H"
30232,water,-8.03,2.51,10.1139/v93-262,"Mobley et al.",C9H10F3N,"InChI=1S/C9H10F3N/c1-13(7-9(10,11)12)8-5-3-2-4-6-8/h2-6H,7H2,1H3"
30233,water,-22.3,2.51,10.1139/v92-210,"Mobley et al.,Boulanger et al.",C9H10O3,"InChI=1S/C9H10O3/c1-11-8-5-3-7(4-6-8)9(10)12-2/h3-6H,1-2H3"
30234,water,-16.9,2.51,10.1139/v80-201,"Mobley et al.,Boulanger et al.",C10H14O3,"InChI=1S/C10H14O3/c1-11-10(12-2,13-3)9-7-5-4-6-8-9/h4-8H,1-3H3"
30235,water,-41.0,4.18,http://comp.chem.umn.edu/mnsol/,"Marenich et al.",C7H14N2O2S,"InChI=1S/C7H14N2O2S/c1-7(2,12-4)5-9-11-6(10)8-3/h5H,1-4H3,(H,8,10)/b9-5-"
30236,water,-16.32,2.51,10.1021/ct050097l,"Mobley et al.,Dodda et al.",C8H14O,"InChI=1S/C8H14O/c1-7(9)8-5-3-2-4-6-8/h8H,2-6H2,1H3"
30237,water,-17.15,2.51,10.1021/ct050097l,"Dodda et al.,Mobley et al.",C5H8O2,"InChI=1S/C5H8O2/c1-7-5(6)4-2-3-4/h4H,2-3H2,1H3"
30238,water,-19.2,2.51,10.1139/v80-201,"Mobley et al.",C5H11ClO3,"InChI=1S/C5H11ClO3/c1-7-5(4-6,8-2)9-3/h4H2,1-3H3"
30239,water,-19.29,2.51,10.1021/ct050097l,"Mobley et al.,Dodda et al.",C5H8O,"InChI=1S/C5H8O/c1-4(6)5-2-3-5/h5H,2-3H2,1H3"
30240,water,-26.15,2.51,10.1007/s10822-014-9747-x,"Dodda et al.,Mobley et al.,Boulanger et al.",C8H10O,"InChI=1S/C8H10O/c1-2-7-4-3-5-8(9)6-7/h3-6,9H,2H2,1H3"
30241,water,-13.77,None,10.1007/bf00646936,"Boulanger et al.,Mobley et al.,Dodda et al.,Gerber",C12H10,"InChI=1S/C12H10/c1-3-9-4-2-6-11-8-7-10(5-1)12(9)11/h1-6H,7-8H2"
30242,water,-4.6,2.51,10.1139/v76-032,"Mobley et al.",C3H3F3O2,"InChI=1S/C3H3F3O2/c1-8-2(7)3(4,5)6/h1H3"
30243,water,-24.73,2.51,10.1021/ct050097l,"Mobley et al.,Dodda et al.,Boulanger et al.",C8H10O,"InChI=1S/C8H10O/c1-6-3-4-7(2)8(9)5-6/h3-5,9H,1-2H3"
30244,water,-26.23,2.51,10.1021/ct050097l,"Dodda et al.,Boulanger et al.,Mobley et al.",C8H10O,"InChI=1S/C8H10O/c1-6-3-7(2)5-8(9)4-6/h3-5,9H,1-2H3"
30245,water,-12.81,None,10.1007/bf00646936,"Gerber,Boulanger et al.,Dodda et al.,Mobley et al.,Marenich et al.",C6H12O,"InChI=1S/C6H12O/c1-5(2)4-6(3)7/h5H,4H2,1-3H3"
30246,water,-21.88,2.51,10.1007/s10822-014-9747-x,"Mobley et al.",C11H16O3,"InChI=1S/C11H16O3/c1-3-12-11(13-4-2)14-10-8-6-5-7-9-10/h5-9,11H,3-4H2,1-2H3"
30248,water,-42.68,4.18,http://comp.chem.umn.edu/mnsol/,"Mobley et al.,Marenich et al.,SAMPL1",C7H12ClN5,"InChI=1S/C7H12ClN5/c1-3-9-6-11-5(8)12-7(13-6)10-4-2/h9-10H,3-4H2,1-2H3"
30249,water,-5.77,2.51,10.1021/ct050097l,"Dodda et al.,Gerber,Boulanger et al.,Mobley et al.",C5H6S,"InChI=1S/C5H6S/c1-5-3-2-4-6-5/h2-4H,1H3"
30250,water,8.62,2.51,10.1021/ct050097l,"Boulanger et al.,Mobley et al.,Dodda et al.",C9H18,"InChI=1S/C9H18/c1-3-5-7-9-8-6-4-2/h3H,1,4-9H2,2H3"
30251,water,-28.79,2.51,10.1139/v92-210,"Mobley et al.",C8H7NO4,"InChI=1S/C8H7NO4/c1-13-8(10)6-2-4-7(5-3-6)9(11)12/h2-5H,1H3"
30253,water,-5.4,2.51,10.1007/s10822-014-9747-x,"Mobley et al.",C8H7F3O,"InChI=1S/C8H7F3O/c9-7(10)8(11)12-6-4-2-1-3-5-6/h1-5,7-8H/t8-/m0/s1"
30254,water,0.67,2.51,10.1021/ct050097l,"Mobley et al.,Dodda et al.,Boulanger et al.",C10H14,"InChI=1S/C10H14/c1-9(2)8-10-6-4-3-5-7-10/h3-7,9H,8H2,1-2H3"
30255,water,-15.23,2.51,10.1021/ct050097l,"Mobley et al.,Boulanger et al.,Dodda et al.",C9H10O2,"InChI=1S/C9H10O2/c1-2-11-9(10)8-6-4-3-5-7-8/h3-7H,2H2,1H3"
30257,water,-11.97,2.51,10.1021/ct050097l,"Dodda et al.,Boulanger et al.,Mobley et al.",C4H8O,"InChI=1S/C4H8O/c1-4(2)3-5/h3-4H,1-2H3"
30259,water,12.26,2.51,10.1021/cr60306a003,"Boulanger et al.,Mobley et al.",C3F6,"InChI=1S/C3F6/c4-1(2(5)6)3(7,8)9"
30260,water,-25.77,2.51,10.1021/ct050097l,"Mobley et al.,Boulanger et al.,Dodda et al.",C8H10O,"InChI=1S/C8H10O/c1-6-4-3-5-8(9)7(6)2/h3-5,9H,1-2H3"
30261,water,-28.03,4.18,http://comp.chem.umn.edu/mnsol/,"Mobley et al.,Marenich et al.,SAMPL1",C10H19N5S,"InChI=1S/C10H19N5S/c1-6-11-7-12-8(15-10(2,3)4)14-9(13-7)16-5/h11,15H,6H2,1-5H3"
30262,water,-28.95,2.51,10.1021/ct050097l,"Dodda et al.,Mobley et al.",C9H12O,"InChI=1S/C9H12O/c10-8-4-7-9-5-2-1-3-6-9/h1-3,5-6,10H,4,7-8H2"
30263,water,-26.78,2.51,10.1139/v80-201,"Mobley et al.",C6H11NO3,"InChI=1S/C6H11NO3/c1-8-6(9-2,10-3)4-5-7/h4H2,1-3H3"
30264,water,6.95,2.51,10.1021/ct050097l,"Boulanger et al.,Dodda et al.,Mobley et al.",C7H14,"InChI=1S/C7H14/c1-3-5-7-6-4-2/h3H,1,4-7H2,2H3"
30265,water,-18.49,2.51,10.1039/F19736901577,"Boulanger et al.,Mobley et al.",C4H10O3,"InChI=1S/C4H10O3/c1-5-4(6-2)7-3/h4H,1-3H3"
30266,water,-15.86,2.51,10.1021/ct050097l,"Boulanger et al.,Mobley et al.,Dodda et al.",C7H17N,"InChI=1S/C7H17N/c1-2-3-4-5-6-7-8/h2-8H2,1H3"
30267,water,-17.87,2.51,10.1021/ct050097l,"Mobley et al.,Boulanger et al.,Dodda et al.",C8H8O,"InChI=1S/C8H8O/c1-7-2-4-8(6-9)5-3-7/h2-6H,1H3"
30268,water,10.67,2.51,10.1021/ct050097l,"Boulanger et al.,Mobley et al.,Dodda et al.",C10H20,"InChI=1S/C10H20/c1-2-3-4-7-10-8-5-6-9-10/h10H,2-9H2,1H3"
30269,water,-30.46,2.51,10.1021/ct050097l,"Dodda et al.,Mobley et al.",C10H9N,"InChI=1S/C10H9N/c11-10-7-3-5-8-4-1-2-6-9(8)10/h1-7H,11H2"
30307,water,-5.06,2.51,10.1021/ct050097l,"Mobley et al.,Dodda et al.,Boulanger et al.",C6H14S,"InChI=1S/C6H14S/c1-5(2)7-6(3)4/h5-6H,1-4H3"
30308,water,-29.58,5.73,10.1021/jp806724u,"Marenich et al.,Mobley et al.,SAMPL1",C12H14Cl3O4P,"InChI=1S/C12H14Cl3O4P/c1-3-17-20(16,18-4-2)19-12(8-13)10-6-5-9(14)7-11(10)15/h5-8H,3-4H2,1-2H3/b12-8+"
30315,water,-53.3,8.08,10.1021/jp806724u,"Mobley et al.,Marenich et al.",C4H8Cl3O4P,"InChI=1S/C4H8Cl3O4P/c1-10-12(9,11-2)3(8)4(5,6)7/h3,8H,1-2H3/t3-/m1/s1"
30317,water,-26.53,2.51,10.1021/ct050097l,"Boulanger et al.,Marenich et al.,Mobley et al.",C6H10O4,"InChI=1S/C6H10O4/c1-5(7)9-3-4-10-6(2)8/h3-4H2,1-2H3"
30318,water,-27.2,4.18,http://comp.chem.umn.edu/mnsol/,"Mobley et al.,Marenich et al.,SAMPL1",C11H16ClO2PS3,"InChI=1S/C11H18ClO2PS3/c1-3-13-15(16,14-4-2)18-9-17-11-7-5-10(12)6-8-11/h5-8,15-16H,3-4,9H2,1-2H3"
30320,water,-8.9,None,10.1007/bf00646936,"Boulanger et al.,Mobley et al.,Gerber,Dodda et al.",C6H12O2,"InChI=1S/C6H12O2/c1-6(2)3-4-8-5-7/h5-6H,3-4H2,1-2H3"
30321,water,-11.25,0.42,10.1007/s10822-012-9568-8,"Mobley et al.",C12H9Cl,"InChI=1S/C12H9Cl/c13-12-9-5-4-8-11(12)10-6-2-1-3-7-10/h1-9H"
30326,water,-18.41,4.18,http://comp.chem.umn.edu/mnsol/,"Mobley et al.,SAMPL1,Marenich et al.",C7H17O2PS3,"InChI=1S/C7H19O2PS3/c1-4-8-10(11,9-5-2)13-7-12-6-3/h10-11H,4-7H2,1-3H3"
30328,water,-35.23,0.84,http://comp.chem.umn.edu/mnsol/,"Marenich et al.,Mobley et al.",C15H13FO2,"InChI=1S/C15H13FO2/c1-10(15(17)18)12-7-8-13(14(16)9-12)11-5-3-2-4-6-11/h2-10H,1H3,(H,17,18)/t10-/m0/s1"
30337,water,-13.7,None,10.1007/bf00646936,"Marenich et al.,Gerber,Boulanger et al.,Mobley et al.",C6H14O2,"InChI=1S/C6H14O2/c1-4-7-6(3)8-5-2/h6H,4-5H2,1-3H3"
30342,water,10.54,2.51,10.1021/ct050097l,"Boulanger et al.,Mobley et al.,Dodda et al.",C7H16,"InChI=1S/C7H16/c1-5-7(4)6(2)3/h6-7H,5H2,1-4H3/t7-/m1/s1"
30343,water,-8.45,None,10.1007/bf00646936,"Boulanger et al.,Mobley et al.,Dodda et al.,Gerber",C4H8O2,"InChI=1S/C4H8O2/c1-4(2)6-3-5/h3-4H,1-2H3"
30348,water,-22.95,None,10.1007/bf00646936,"Gerber,Boulanger et al.,Mobley et al.,Dodda et al.",C7H14O,"InChI=1S/C7H14O/c8-7-5-3-1-2-4-6-7/h7-8H,1-6H2"
30349,water,-27.2,4.18,http://comp.chem.umn.edu/mnsol/,"Mobley et al.,Marenich et al.,SAMPL1",C12H21N2O3PS,"InChI=1S/C12H24N2O3PS/c1-6-15-18(19,16-7-2)17-11-8-10(5)13-12(14-11)9(3)4/h9,18-19H,6-8H2,1-5H3"
30351,water,6.62,None,10.1007/bf00646936,"Marenich et al.,Mobley et al.,Gerber,Shivakumar et al.,Boulanger et al.,Dodda et al.",C8H16,"InChI=1S/C8H16/c1-7-5-3-4-6-8(7)2/h7-8H,3-6H2,1-2H3/t7-,8+"
30352,water,-34.31,4.18,http://comp.chem.umn.edu/mnsol/,"Mobley et al.,SAMPL1,Marenich et al.",C14H20ClNO2,"InChI=1S/C14H20ClNO2/c1-4-11-7-6-8-12(5-2)14(11)16(10-18-3)13(17)9-15/h6-8H,4-5,9-10H2,1-3H3"
30353,water,-23.85,4.18,http://comp.chem.umn.edu/mnsol/,"SAMPL1,Mobley et al.,Marenich et al.",C14H17ClNO4PS2,"InChI=1S/C14H19ClNO4PS2/c1-3-19-21(22,20-4-2)23-12(9-15)16-13(17)10-7-5-6-8-11(10)14(16)18/h5-8,12,21-22H,3-4,9H2,1-2H3/t12-/m0/s1"
30359,water,-18.49,2.51,10.1021/ct050097l,"Dodda et al.,Mobley et al.",C5H12O,"InChI=1S/C5H12O/c1-3-5(2)4-6/h5-6H,3-4H2,1-2H3/t5-/m1/s1"
30360,water,-30.08,0.42,10.1021/jp806724u,"SAMPL1,Mobley et al.,Marenich et al.",C8H10NO5PS,"InChI=1S/C8H12NO5PS/c1-12-15(16,13-2)14-8-5-3-7(4-6-8)9(10)11/h3-6,15-16H,1-2H3"
30367,water,-18.83,2.51,10.1021/ct050097l,"Dodda et al.,Mobley et al.,Gerber,Boulanger et al.",C4H10O,"InChI=1S/C4H10O/c1-4(2)3-5/h4-5H,3H2,1-2H3"
30369,water,-9.3,None,10.1007/bf00646936,"Dodda et al.,Boulanger et al.,Gerber,Mobley et al.",C5H10O2,"InChI=1S/C5H10O2/c1-5(2)3-7-4-6/h4-5H,3H2,1-2H3"
30370,water,-9.87,None,10.1007/bf00646936,"Mobley et al.,Boulanger et al.,Gerber,Dodda et al.",C6H12O2,"InChI=1S/C6H12O2/c1-5(2)4-8-6(3)7/h5H,4H2,1-3H3"
30372,water,-23.85,4.18,http://comp.chem.umn.edu/mnsol/,"Marenich et al.,Mobley et al.,SAMPL1",C2H4N2O6,"InChI=1S/C2H4N2O6/c5-3(6)9-1-2-10-4(7)8/h1-2H2"
30373,water,-13.81,4.18,http://comp.chem.umn.edu/mnsol/,"Marenich et al.,Mobley et al.,SAMPL1",C13H16F3N3O4,"InChI=1S/C13H16F3N3O4/c1-3-5-17(6-4-2)12-10(18(20)21)7-9(13(14,15)16)8-11(12)19(22)23/h7-8H,3-6H2,1-2H3"
30379,water,-7.91,2.51,10.1021/ct050097l,"Mobley et al.,Dodda et al.,Boulanger et al.",C3H6Cl2,"InChI=1S/C3H6Cl2/c4-2-1-3-5/h1-3H2"
30381,water,-7.95,4.18,http://comp.chem.umn.edu/mnsol/,"SAMPL1,Marenich et al.,Mobley et al.",C4H9NO3,"InChI=1S/C4H9NO3/c1-4(2)3-8-5(6)7/h4H,3H2,1-2H3"
30388,water,-10.25,5.73,10.1021/jp806724u,"SAMPL1,Marenich et al.,Mobley et al.",C14H16F3N3O4,"InChI=1S/C14H16F3N3O4/c1-2-5-18(8-9-3-4-9)13-11(19(21)22)6-10(14(15,16)17)7-12(13)20(23)24/h6-7,9H,2-5,8H2,1H3"
30390,water,0.29,0.84,http://comp.chem.umn.edu/mnsol/,"Dodda et al.,Marenich et al.,Mobley et al.",C4H9Cl,"InChI=1S/C4H9Cl/c1-3-4(2)5/h4H,3H2,1-2H3/t4-/m0/s1"
30393,hexadecane,-11.67,0.84,http://comp.chem.umn.edu/mnsol/,"Shivakumar et al.,Boulanger et al.,Dodda et al.,Marenich et al.,Mobley et al.,Gerber",C5H10,"InChI=1S/C5H10/c1-3-5-4-2/h3H,1,4-5H2,2H3"
30394,water,-38.49,1.26,10.1007/s10822-010-9350-8,"Marenich et al.,Mobley et al.",C9H10O3,"InChI=1S/C9H10O3/c1-2-12-9(11)7-3-5-8(10)6-4-7/h3-6,10H,2H2,1H3"
30395,water,-5.48,None,10.1021/ct900587b,"Marenich et al.,Gerber,Shivakumar et al.,Mobley et al.,Boulanger et al.",C4H10O,"InChI=1S/C4H10O/c1-4(2)5-3/h4H,1-3H3"
30397,water,-40.17,4.18,http://comp.chem.umn.edu/mnsol/,"Mobley et al.,Marenich et al.,SAMPL1",C12H15NO3,"InChI=1S/C12H15NO3/c1-12(2)7-8-5-4-6-9(10(8)16-12)15-11(14)13-3/h4-6H,7H2,1-3H3,(H,13,14)"
30398,hexadecane,-16.28,0.84,http://comp.chem.umn.edu/mnsol/,"Mobley et al.,Marenich et al.,Dodda et al.,Boulanger et al.,Shivakumar et al.,Gerber",C5H10O,"InChI=1S/C5H10O/c1-2-3-4-5-6/h5H,2-4H2,1H3"
30405,hexane,-18.33,0.84,http://comp.chem.umn.edu/mnsol/,"Shivakumar et al.,Gerber,Mobley et al.,Marenich et al.,Dodda et al.,Boulanger et al.",C5H12O,"InChI=1S/C5H12O/c1-2-3-4-5-6/h6H,2-5H2,1H3"
30409,hexane,-24.35,0.84,http://comp.chem.umn.edu/mnsol/,"Boulanger et al.,Marenich et al.,Mobley et al.",C3H9O4P,"InChI=1S/C3H9O4P/c1-5-8(4,6-2)7-3/h1-3H3"
30410,hexadecane,-8.49,0.84,http://comp.chem.umn.edu/mnsol/,"Mobley et al.,Marenich et al.,Dodda et al.,Boulanger et al.,Shivakumar et al.,Gerber",C4H8,"InChI=1S/C4H8/c1-3-4-2/h3H,1,4H2,2H3"
30411,hexadecane,-12.97,0.84,http://comp.chem.umn.edu/mnsol/,"Mobley et al.,Marenich et al.,Dodda et al.,Boulanger et al.,Shivakumar et al.,Gerber",C4H8O,"InChI=1S/C4H8O/c1-2-3-4-5/h4H,2-3H2,1H3"
30413,hexane,-15.77,0.84,http://comp.chem.umn.edu/mnsol/,"Dodda et al.,Boulanger et al.,Gerber,Shivakumar et al.,Marenich et al.,Mobley et al.",C4H10O,"InChI=1S/C4H10O/c1-2-3-4-5/h5H,2-4H2,1H3"
30418,hexane,-24.06,0.84,http://comp.chem.umn.edu/mnsol/,"Mobley et al.,Marenich et al.,Dodda et al.,Boulanger et al.,Shivakumar et al.,Gerber",C7H16O,"InChI=1S/C7H16O/c1-2-3-4-5-6-7-8/h8H,2-7H2,1H3"
30419,hexadecane,-25.02,0.84,http://comp.chem.umn.edu/mnsol/,"Mobley et al.,Marenich et al.,Dodda et al.,Boulanger et al.,Shivakumar et al.,Gerber",C8H16O,"InChI=1S/C8H16O/c1-2-3-4-5-6-7-8-9/h8H,2-7H2,1H3"
30420,water,-18.13,None,10.1007/bf00646936,"Dodda et al.,Gerber,Boulanger et al.,Mobley et al.",C7H9N,"InChI=1S/C7H10N/c1-2-7-5-3-4-6-8-7/h3,5-6H,2,4H2,1H3"
30422,water,-17.41,2.51,10.1021/ct050097l,"Shivakumar et al.,Mobley et al.,Boulanger et al.",C3H5F3O,"InChI=1S/C3H5F3O/c1-2(7)3(4,5)6/h2,7H,1H3/t2-/m0/s1"
30423,hexane,-15.15,0.84,http://comp.chem.umn.edu/mnsol/,"Marenich et al.,Dodda et al.,Boulanger et al.,Shivakumar et al.,Mobley et al.,Gerber",C4H11N,"InChI=1S/C4H11N/c1-2-3-4-5/h2-5H2,1H3"
30424,hexadecane,-11.76,0.84,http://comp.chem.umn.edu/mnsol/,"Mobley et al.,Marenich et al.,Shivakumar et al.,Gerber",C2H6O2,"InChI=1S/C2H6O2/c3-1-2-4/h3-4H,1-2H2"
30426,water,-11.18,None,10.1007/bf00646936,"Boulanger et al.,Mobley et al.,Gerber,Dodda et al.",C7H14O,"InChI=1S/C7H14O/c1-2-3-4-5-6-7-8/h7H,2-6H2,1H3"
30427,water,-11.76,None,10.1007/bf00646936,"Dodda et al.,Gerber,Boulanger et al.,Mobley et al.",C6H12O,"InChI=1S/C6H12O/c1-2-3-4-5-6-7/h6H,2-5H2,1H3"
30428,water,9.08,None,10.1007/bf00646936,"Boulanger et al.,Mobley et al.,Dodda et al.,Gerber",C8H16,"InChI=1S/C8H16/c1-3-5-7-8-6-4-2/h3H,1,4-8H2,2H3"
30429,water,-14.78,None,10.1007/bf00646936,"Marenich et al.,Gerber,Boulanger et al.,Mobley et al.",C6H14O2,"InChI=1S/C6H14O2/c1-3-7-5-6-8-4-2/h3-6H2,1-2H3"
30430,water,1.66,None,10.1007/bf00646936,"Boulanger et al.,Mobley et al.,Gerber,Dodda et al.",C6H10,"InChI=1S/C6H10/c1-5(2)6(3)4/h1,3H2,2,4H3"
30432,water,-8.69,None,10.1007/bf00646936,"Dodda et al.,Gerber,Boulanger et al.,Mobley et al.",C9H18O,"InChI=1S/C9H18O/c1-2-3-4-5-6-7-8-9-10/h9H,2-8H2,1H3"
30434,hexadecane,-11.42,0.84,http://comp.chem.umn.edu/mnsol/,"Marenich et al.,Shivakumar et al.,Gerber,Boulanger et al.,Dodda et al.,Mobley et al.",C3H6O,"InChI=1S/C3H6O/c1-2-3-4/h2,4H,1,3H2"
30435,water,-23.68,8.08,10.1021/jp806724u,"Mobley et al.,Marenich et al.,SAMPL1",C11H13F3N4O4,"InChI=1S/C11H13F3N4O4/c1-3-16(4-2)9-7(17(19)20)5-6(11(12,13)14)8(15)10(9)18(21)22/h5H,3-4,15H2,1-2H3"
30437,water,-46.44,4.18,http://comp.chem.umn.edu/mnsol/,"SAMPL1,Marenich et al.,Mobley et al.",C9H13ClN2O2,"InChI=1S/C9H13ClN2O2/c1-5-6(10)7(13)12(8(14)11-5)9(2,3)4/h1-4H3,(H,11,14)"
30441,hexadecane,-18.49,0.84,http://comp.chem.umn.edu/mnsol/,"Boulanger et al.,Shivakumar et al.,Gerber,Mobley et al.,Marenich et al.,Dodda et al.",C5H10O,"InChI=1S/C5H10O/c6-5-3-1-2-4-5/h5-6H,1-4H2"
30446,water,-1.88,2.51,10.1021/ct050097l,"Dodda et al.,Mobley et al.",C10H14,"InChI=1S/C10H14/c1-3-9(2)10-7-5-4-6-8-10/h4-9H,3H2,1-2H3/t9-/m0/s1"
30466,water,-36.48,1.13,10.1007/s10822-010-9350-8,"Mobley et al.,Marenich et al.",C11H14O3,"InChI=1S/C11H14O3/c1-2-3-8-14-11(13)9-4-6-10(12)7-5-9/h4-7,12H,2-3,8H2,1H3"
30467,water,-40.44,None,10.1007/bf00646936,"Gerber,Dodda et al.,Shivakumar et al.,Mobley et al.",C7H5NO,"InChI=1S/C7H5NO/c8-5-6-2-1-3-7(9)4-6/h1-4,9H"
30469,water,-16.23,2.51,10.1021/ct050097l,"Boulanger et al.,Mobley et al.,Dodda et al.,Marenich et al.",C9H20O,"InChI=1S/C9H20O/c1-2-3-4-5-6-7-8-9-10/h10H,2-9H2,1H3"
30470,water,-28.41,2.51,10.1021/ct050097l,"Boulanger et al.,Mobley et al.,Dodda et al.",C8H10O,"InChI=1S/C8H10O/c9-7-6-8-4-2-1-3-5-8/h1-5,9H,6-7H2"
30471,water,-17.28,5.69,10.1021/jp806724u,"Marenich et al.,SAMPL1,Mobley et al.",C10H21NOS,"InChI=1S/C10H21NOS/c1-4-7-11(8-5-2)10(12)13-9-6-3/h4-9H2,1-3H3"
30472,water,-39.2,0.92,10.1007/s10822-010-9350-8,"Mobley et al.,Marenich et al.",C10H12O3,"InChI=1S/C10H12O3/c1-2-7-13-10(12)8-3-5-9(11)6-4-8/h3-6,11H,2,7H2,1H3"
30473,octane,-23.05,0.84,http://comp.chem.umn.edu/mnsol/,"Mobley et al.,Gerber,Shivakumar et al.,Dodda et al.,Marenich et al.",C6H8N2,"InChI=1S/C6H8N2/c1-2-6-5-7-3-4-8-6/h3-5H,2H2,1H3"
30478,hexadecane,-17.91,0.84,http://comp.chem.umn.edu/mnsol/,"Gerber,Boulanger et al.,Dodda et al.,Mobley et al.,Marenich et al.,Shivakumar et al.",C5H13N,"InChI=1S/C5H13N/c1-2-3-4-5-6/h2-6H2,1H3"
30480,water,-17.57,0.84,10.1039/P29900000291,"Mobley et al.,Marenich et al.",C3H5F3O,"InChI=1S/C3H5F3O/c1-2(7)3(4,5)6/h2,7H,1H3/t2-/m1/s1"
30483,hexane,-8.74,0.84,http://comp.chem.umn.edu/mnsol/,"Mobley et al.,Marenich et al.,Gerber,Shivakumar et al.,Boulanger et al.,Dodda et al.",C2H7N,"InChI=1S/C2H7N/c1-2-3/h2-3H2,1H3"
30486,water,-16.87,None,10.1007/bf00646936,"Mobley et al.,Boulanger et al.,Gerber,Dodda et al.",C6H15N,"InChI=1S/C6H15N/c1-2-3-4-5-6-7/h2-7H2,1H3"
30490,water,-39.79,1.09,10.1007/s10822-010-9350-8,"Marenich et al.,Mobley et al.",C8H8O3,"InChI=1S/C8H8O3/c1-11-8(10)6-2-4-7(9)5-3-6/h2-5,9H,1H3"
30491,water,-32.05,2.51,10.1021/ct050097l,"Dodda et al.,Mobley et al.,Boulanger et al.",C7H8O2,"InChI=1S/C7H8O2/c1-9-7-4-2-3-6(8)5-7/h2-5,8H,1H3"
30493,hexane,-13.1,0.84,http://comp.chem.umn.edu/mnsol/,"Shivakumar et al.,Gerber,Marenich et al.,Mobley et al.,Dodda et al.,Boulanger et al.",C3H9N,"InChI=1S/C3H9N/c1-2-3-4/h2-4H2,1H3"
30496,hexane,-32.51,0.84,http://comp.chem.umn.edu/mnsol/,"Mobley et al.,Boulanger et al.,Marenich et al.,Dodda et al.",C7H7NO,"InChI=1S/C7H7NO/c8-7(9)6-4-2-1-3-5-6/h1-5H,(H2,8,9)"
30497,water,-21.38,None,10.1007/bf00646936,"Marenich et al.,Mobley et al.,Boulanger et al.,Gerber,Shivakumar et al.",C5H11N,"InChI=1S/C5H11N/c1-2-4-6-5-3-1/h6H,1-5H2"
30501,water,-38.2,8.08,10.1021/jp806724u,"Mobley et al.,Marenich et al.,SAMPL1",C9H12N2O,"InChI=1S/C9H12N2O/c1-11(2)9(12)10-8-6-4-3-5-7-8/h3-7H,1-2H3,(H,10,12)"
30505,hexadecane,-12.05,0.84,http://comp.chem.umn.edu/mnsol/,"Mobley et al.,Shivakumar et al.,Dodda et al.,Marenich et al.,Boulanger et al.",C3H5Cl,"InChI=1S/C3H5Cl/c1-2-3-4/h2H,1,3H2"
